Majority.protein.IDs	Gene.names	quantified	Potential.contaminant	Intensity_Ctrl_acetylated_1	Intensity_Ctrl_acetylated_2	Intensity_Ctrl_acetylated_3	Intensity_GFP_Atg8_acetylated_1	Intensity_GFP_Atg8_acetylated_2	Intensity_GFP_Atg8_acetylated_3	LFQIntensity_Ctrl_acetylated_1	LFQIntensity_Ctrl_acetylated_2	LFQIntensity_Ctrl_acetylated_3	LFQIntensity_GFP_Atg8_acetylated_1	LFQIntensity_GFP_Atg8_acetylated_2	LFQIntensity_GFP_Atg8_acetylated_3	ImputedIntensity_Ctrl_acetylated_1	ImputedIntensity_Ctrl_acetylated_2	ImputedIntensity_Ctrl_acetylated_3	ImputedIntensity_GFP_Atg8_acetylated_1	ImputedIntensity_GFP_Atg8_acetylated_2	ImputedIntensity_GFP_Atg8_acetylated_3	iBAQ_Ctrl_acetylated_1	iBAQ_Ctrl_acetylated_2	iBAQ_Ctrl_acetylated_3	iBAQ_GFP_Atg8_acetylated_1	iBAQ_GFP_Atg8_acetylated_2	iBAQ_GFP_Atg8_acetylated_3	razorUniqueCount_Ctrl_acetylated_1	razorUniqueCount_Ctrl_acetylated_2	razorUniqueCount_Ctrl_acetylated_3	razorUniqueCount_GFP_Atg8_acetylated_1	razorUniqueCount_GFP_Atg8_acetylated_2	razorUniqueCount_GFP_Atg8_acetylated_3	AveExpr_GFP_Atg8_acetylated__vs__Ctrl_acetylated	logFC_GFP_Atg8_acetylated__vs__Ctrl_acetylated	P.Value_GFP_Atg8_acetylated__vs__Ctrl_acetylated	adj.P.Val_GFP_Atg8_acetylated__vs__Ctrl_acetylated
P17709	GLK1	+		24.47623520839489	23.733472701201542	23.294577001100027	23.597442234359498	24.049487312106688	23.510617140367557	23.828091051300532	22.987311292124296	22.603623854993582	22.897076938145393	23.307613573605174	22.788600655592145	23.37703472879591	23.1401861393708	22.927993557880324	23.032977534447433	22.838467523060523	23.095657882206133	23.440752578259723	22.319534896455	21.890506050401964	22.25333471742616	22.66548694230305	22.128749850263663	3	3	3	4	3	3	23.06871956096019	-0.15937049544431048	0.3509397693697399	0.9965342103788666
P17967	PDI1	+		25.228730192388774	24.293714814827347	24.390623857784977	24.498258684346425	25.04202602915452	24.852066443290006	23.967187024953578	23.099891931750754	23.10905029883686	23.21562216297951	23.798767331465402	23.070780674562847	23.516130702448955	23.25276677899726	23.4334200017236	23.35152275928155	23.32962128092075	23.377837901176836	23.97085514091716	22.657384588744353	22.764160485750466	22.931758746076643	23.43563323801444	23.247806731849664	7	4	6	4	7	2	23.376883237424828	-0.04777851393022914	0.6921506690002099	0.9965342103788666
P18238	AAC3	+		22.840186575201514	22.11254704615058	22.400491342379542	22.079797907044842	23.179154655164425	22.245338572814656	21.914199520103455	21.285982644960196	21.57571096140468	21.249683202236685	22.343922912413827	21.419215026299113	21.463143197598832	21.4388574922067	21.900080664291423	21.385583798538725	21.874776861869176	21.726272252913102	22.302203604537166	21.196108900874854	21.493920051152298	21.23319004958232	22.292653944831606	21.36097094218158	2	1	1	1	2	1	21.631452377902995	0.061517186408014624	0.7835289383113249	0.9965342103788666
P19073	CDC42			21.131865875965666		20.06741492777218		20.390468548703137	21.01882582036958													22.0963832458305		20.663343977074117		21.006468178899503	21.636958530265687	0	0	1	0	1	0				
P19097	FAS2	+		28.305616893838454	27.142543857544158	26.816532001638297	27.10549050583389	27.582349424715193	27.03192562383484	26.951354423583993	26.136662510206435	25.950605819297223	26.112743093972355	26.46432001743471	25.916690424673057	26.50029810107937	26.28953735745294	26.274975522183965	26.248643690274395	25.995173966890057	26.223747651287045	25.15465704628335	23.613128835377676	23.296983833520297	23.645905771480617	24.082871837491624	23.53458111631101	16	14	14	13	24	11	26.25539604819463	-0.19908189075492544	0.1582716934773493	0.9965342103788666
P19414	ACO1	+		26.1134380736433	25.483864108383564	25.698627311825817	25.710996086491683	26.684273815014016	25.223290431748048	23.520164246985647	22.86340609804163	23.028042627350747	23.03385531427107	23.93748894732747	22.557901631911744	23.069107924481024	23.016280945288134	23.352412330237488	23.16975591057311	23.46834289678282	22.864958858525732	24.34098984934193	23.332960709470814	23.557590766961546	23.629922975392137	24.563307851044172	23.104457547477946	10	9	13	11	17	8	23.156809810981386	0.02175215529167218	0.9135371958731281	0.9965342103788666
P19881	PHO13			21.219806631178205	20.435795376428665			21.118200459484765														20.52135898832061	19.358892558959692			20.071235076958697		1	1	1	1	1	2				
P19882	HSP60	+		27.464564320932702	26.932606665675735	27.164981652700302	27.26696205059839	28.147492220803283	26.75085079049118	24.726993397428284	24.230041404548693	24.44637356462057	24.530149471924076	25.336649157105803	24.034230227644702	24.27593707492366	24.382916251795198	24.77074326750731	24.666050068226117	24.867503106561152	24.34128745425869	26.014044191518693	25.103631361650347	25.345873202723393	25.50781703438621	26.348454351720804	24.953946001108445	14	15	22	14	19	13	24.550739537212024	0.14841467827326582	0.47821832883308857	0.9965342103788666
P20081	FPR1	+		26.342535764327145	25.700561900025875	24.998279233673443	25.948770375000063	25.731708907117962	25.419444481200614	25.311911876253674	24.749862984325098	23.964458886790855	24.848242782574015	24.761819227850744	24.27153968226447	24.86085555374905	24.902737831571603	24.288828589677596	24.984143378876055	24.292673177306092	24.57859690887846	26.892015634913136	25.871586596000483	25.179170783696534	26.189625358787882	25.932671038035483	25.622539691817874	1	3	1	3	5	2	24.651305906676477	-0.06566950331254873	0.7986909851081255	0.9965342103788666
P20447	DBP3	+		25.50285061654667	24.859257798489182	25.628671139399177	25.662811016669252	25.80161438106666	24.713164970342365	25.277965853906696	24.46005074839053	25.303422352775836	25.380391240249295	25.38489636667799	24.39496529317632	24.826909531402073	24.612925595637034	25.627792055662578	25.516291836551336	24.915750316133337	24.702022519790308	24.351890768991566	23.3298427763227	24.10912297128118	24.203226282315978	24.302136793843086	23.215820462818535	2	2	4	2	2	2	25.033615309196108	0.022145829924429705	0.9490719384619595	0.9965342103788666
P20967	KGD1					20.74960554472552	19.861310719060885	22.051041120176876																18.572945090130528	17.74461369823062	19.89445124647631		0	0	1	0	0	0				
P21242	PRE10	+		21.106488692695812	20.264069599216302	21.269443928117248	21.014561643777682	22.1335702708316	20.583878924231634	21.03785155397025		20.957922404012386	20.673945304677794	21.709729826231346	20.1717679670084	20.586795231465626	19.118428113047408	21.282292106899128	20.809845900979834	21.240583775686694	20.478825193622388	20.848613641224198	19.62773937313331	20.642980556082737	20.4480617055079	21.527177479691517	19.97961921279129	0	0	1	0	2	0	20.58612838695018	0.5139131396255827	0.40934488663487034	0.9965342103788666
P21243	SCL1	+		22.76536360335803	22.217805386262988	21.859435827614842	22.257363094963782	22.660388549575224	21.901753165937613	22.643419260167498	21.846867570530094	21.50534080011499	21.96494216156493	22.269243129839552	21.74254209256129	22.192362937662875	21.9997424177766	21.82971050300173	22.10084275786697	21.8000970792949	22.04959931917528	22.06691596050043	21.140902568794015	20.792399864194348	21.250290565308017	21.61342316704916	20.856920863111288	1	1	1	3	0	1	21.995392502463062	-0.023758900701349006	0.8899976582179493	0.9965342103788666
P21264	ADE2			19.53547093591754				19.788117222593144														17.997487965253192				17.901616512260322		0	0	0	0	1	0				
P21524	RNR1			21.67090083793664	21.834262017262027	22.142984224764007	21.58620368140041	22.658931328085373	21.53345625994061													19.728527612192956	19.513433616906966	19.832022678457427	19.335205568858555	20.36804036267322	19.244698374228197	0	0	1	1	1	1				
P21576	VPS1	+		22.3540561724485	21.486794767233583	21.110089329849657	21.8504737752986	22.010987302339988	21.192260301445735	22.233963665042374	21.224176890295954	20.857500331489735	21.26044494833011	21.833964234153697	20.97209289924733	21.78290734253775	21.37705173754246	21.181870034376477	21.39634554463215	21.364818183609046	21.279150125861317	20.444104424397196	19.198387844570895	18.831549261235452	19.63189714044912	19.752517814620212	18.9359238934257	1	0	1	0	2	0	21.3970238280932	-0.1005050867847217	0.6374618107092433	0.9965342103788666
P21826	DAL7																											0	1	0	1	0	1				
P21954	IDP1			20.138125779115427		19.23982901276862	19.464655924079818	19.54757368993302														19.164043693644405		17.897158606734703	18.181948951810625	18.22497386479353		0	0	0	0	1	1				
P22137	CHC1	+		23.23697911677715	22.775680502127496	22.739343872683964	22.247606105431682	23.22670778661274	22.404473882085895	22.35280304644658	21.928459893547313	21.742023519055763	21.752579591458368	22.357666632792967	21.673516036075792	21.901746723941958	22.081334740793817	22.066393221942505	21.888480187760408	21.888520582248315	21.98057326268978	20.24730017625511	19.407546386994078	19.381076611599028	18.949302278111468	19.88851110642223	19.068410281595124	1	1	1	1	1	2	21.96784145322946	-0.09730021799326138	0.484792009791173	0.9965342103788666
P22141	PRE1			21.846643494612973	21.40008213483583	20.91747493729969	21.608741666008033		21.191814979891156													22.22619836375665	21.40118182936813	20.928441485880473	21.67967164835354		21.224985189066107	0	0	0	1	0	0				
P22146	GAS1	+		25.04894279275073	24.437370724858667	24.473901290558594	24.66457868305812	25.415498145753602	24.120914627469357	24.563561599405237	23.779725666247217	23.85270998967469	23.95731206519069	24.772661416020895	23.443197264570514	24.112505276900613	23.93260051349372	24.17707969256143	24.09321266149273	24.303515365476244	23.750254491184503	24.138991044699424	23.14896380219598	23.195361221944392	23.446002048208644	24.157028658033827	22.86457821944932	2	2	5	3	4	2	24.06152800018487	-0.025067654934094463	0.8879503788748547	0.9965342103788666
P22203	VMA4			21.71292693983028	21.71174501863654	21.25365015879812	21.42373940828875	21.65279903047017	21.334271539209308													21.56196709227518	21.18232999647006	20.73410199068012	20.96415467393548	21.153321443246597	20.83692703168548	0	0	0	0	0	1				
P22217	TRX1	+		30.978158530931804	30.312462269820386	28.719132349368792	29.825217306450455	28.903058380446733	29.652369171310603	30.520042142278133	29.89810098589273	28.222638955827488	29.366275809453352	28.354538206106024	29.237019684955417	30.06898581977351	30.050975833139233	28.54700865871423	29.502176405755392	27.885392155561373	29.544076911569405	31.527638401517795	30.483486965795	28.900023899391886	30.066072290238274	29.104020511364254	29.855464381927863	14	13	10	11	11	11	29.266435964085524	-0.5784416129136005	0.38218095204867303	0.9965342103788666
P22336	RFA1			19.869807531677658	19.015651725127803	18.954296803339968	19.153522344690625	19.875576886172322	18.902012175020918													18.33182456101331	17.099213579852076	17.04772551211272	17.306914487228106	17.989076175839504	17.01764454438784	0	1	0	0	0	0				
P22515	UBA1	+		24.351968236758232	23.19008417749134	22.0286291492889	23.852913110118415	23.787609377782243	22.57580996495222	22.536799396442166	21.985308019267045	21.14513888769109	21.912769415522053	22.551758477389228	21.592069725264814	22.085743073937543	22.13818286651355	21.46950859057783	22.048670011824093	22.082612426844577	21.899126951878802	22.12008839381956	20.57974915994129	19.428160985787333	21.312408380381576	21.207211795175105	19.997545462044823	1	1	1	1	6	2	21.953973986929398	0.1123249531728483	0.6233672205482792	0.9965342103788666
P22803	TRX2	+		33.54087926369374	32.779965973228656	31.401999990021814	32.391862166111835	31.512978006731217	32.20666032190468	32.238870716546394	31.651190547224655	30.05541838073488	31.20408644487605	30.410021408153955	30.98234966936942	31.78781439404177	31.80406539447116	30.379788083621623	31.33998704117809	29.940875357609304	31.289406895983408	34.09035913427973	32.950990669203264	31.582891540044905	32.632717149899655	31.713940137648738	32.40975553252194	49	39	27	33	25	27	31.09032286115089	-0.46713285912125	0.4260229781333902	0.9965342103788666
P23180	AIM17			21.574003893730406	21.19863118170857	20.959818100878824	21.127742488117644	21.647918962452163	20.883782987276483													20.731166341537637	19.977338454904423	19.748392228123155	19.976280049126704	20.456563670590924	19.694560775114986	1	0	1	1	1	0				
P23248	RPS1B	+		24.239166710507636	24.118948199468992	24.357725017179728	23.59480216408173	25.315048233107735	23.859186125610048	23.432139033397807	23.19904369202651	23.35701646031779	22.509650586382275	24.396159603031258	22.99178434408039	22.981082710893183	23.351918539273015	23.681386163204532	22.645551182684315	23.927013552486606	23.29884157069438	23.701183739843287	23.20251005419326	23.45115372595248	22.74819430661921	24.428547522774917	22.974818494976972	1	1	2	0	4	1	23.314298953206006	-0.04766036916847938	0.898150008141407	0.9965342103788666
P23254	TKL1	+		26.60155100218679	26.071588056579174	25.716073860938778	26.089243522602942	26.608784465683488	26.009492798758536	23.89189112646187	23.309547684355493	22.987349115050122	23.28549154124003	23.785313968023168	23.180228330401068	23.440834803957248	23.462422531601998	23.311718817936864	23.42139213754207	23.316167917478516	23.487285557015056	25.196834562385902	24.28841644216691	23.942769100574996	24.375902196003885	24.855550286214136	24.258391698988923	9	8	10	10	12	10	23.406636960921958	0.0032898195131778607	0.9771489907821309	0.9965342103788666
P23301	HYP2	+		26.18745654991031	25.58988317965923	25.25553101618403	25.617107801349174	25.89999087266591	25.42139957849879	25.122482682657935	24.52217178631484	24.217973963201302	24.565099404737115	24.753310617165557	24.344299430116205	24.671426360153312	24.675046633561344	24.542343666088044	24.701000001039155	24.284164566620905	24.651356656730194	26.736936420496296	25.760907875633837	25.436422566207124	25.857962785136994	26.10095300358343	25.62449478911605	5	3	3	4	3	3	24.587556314032163	-0.08409847847081053	0.5794054771424267	0.9965342103788666
P23542	AAT2			22.684583735014602	21.89656966198746	21.621464010038522	22.06655189846021	22.503779283928434	21.6256716142181													21.774631986963296	20.608162739324776	20.34292394142432	20.84797526361073	21.24530979620866	20.369335206198063	1	2	1	1	1	1				
P23638	PRE9			22.346190963560314	21.610120090806102	21.104457346591587	21.84202256465108	22.108738197931583	21.279985818483798													22.0883159120887	20.973789864723113	20.477993974557076	21.275522626381296	21.5023454067915	20.675726107043456	0	1	1	0	1	1				
P23644	TOM40	+		22.31052957757469	21.89609713989265	22.024964793552602	21.704996985150828	22.685020784563783	21.64878808260749	21.58338467197225	21.357422869230906	21.491215436381243	20.677144878824617	22.154019212535662	21.10703281068704	21.132328349467628	21.51029771647741	21.815585139267984	20.813045475126657	21.68487316199101	21.41409003730103	21.953118852552162	21.160231240258742	21.298965747967177	21.038961373330128	21.979092319872787	20.944992697616232	0	0	2	0	1	1	21.395036646605284	-0.1820675102647762	0.5651541849662916	0.9965342103788666
P24280	SEC14	+		24.3240933130931	23.450217508034118	23.80094471651481	23.717741469441965	24.404607968687184	24.501547241886303	22.983612959932625	22.265342772396867	22.68305082216772	22.60177044842652	23.246008141887028	22.4475303709358	22.532556637428	22.41821761964337	23.00742052505446	22.73767104472856	22.776862091342377	22.75458759754979	23.55164508879173	22.299314109121365	22.65990817165054	22.63666835834242	23.283642004717343	23.3827143576162	0	0	2	2	3	1	22.704552585957757	0.1036419838316327	0.5856659390071104	0.9965342103788666
P25043	PUP1			21.11765337312858	19.930197992995886	20.37926508090514	20.041655809883164	20.88993079815633	19.943267788410278													21.345205148827205	19.779294594083137	20.23822853604087	19.96058269878362	20.768964834186484	19.82443490414018	0	1	1	0	1	0				
P25087	ERG6	+		24.377246678878542	23.61737083123543	23.576335216277833	23.62983383990317	24.309053849463552	23.43319611242108	22.921805079132675	22.138419150190288	22.158674707325833	22.044627579945377	22.698547409350365	21.945078638269575	22.47074875662805	22.291293997436792	22.483044410212575	22.180528176247417	22.229401358805713	22.252135864883563	23.467294930827236	22.328963908572742	22.297795147663628	22.41125720505369	23.050584361743773	22.176859704401046	3	5	3	4	6	4	22.317858760702354	-0.19434058811357602	0.1644978011893452	0.9965342103788666
P25294	SIS1			21.071589038520614	20.896494645349296	19.631346715613073	20.808864356033357	21.256754915632236	20.245746733611107													20.813713987049	20.260164419266303	19.004883343578562	20.242364417763575	20.650362124492155	19.641487022170764	1	1	0	1	1	0				
P25339	PUF4																											1	0	0	1	0	0				
P25340	ERG4			21.20940874241322	19.848158179048788	19.733978949819395		20.3971869249119	19.637589629605888													20.588963611556895	18.849257873581085	18.744945498400174		19.42822405438711	18.67075983878084	1	1	0	0	1	1				
P25342	CDC10				17.87424926355983	18.42731816452149	18.175858168132144	18.903386328366928	17.73679167482694														16.9578111182841	17.520746873294243	17.329250310669625	18.01688561803411	16.85242404419386	0	0	1	0	1	0				
